ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,main_business,business_scope,employees
002085.SZ,赵亚红,余登峰,李亚,212329.752,20010930,浙江,绍兴市,"浙江万丰奥威汽轮股份有限公司创建于1997年,由万丰奥特控股集团联合中国汽车技术研究中心等发起设立,以专业生产汽车铝合金车轮起步,经过十八年的发展,已实现铝轮、环保涂覆、镁合金材料的三项行业领跑。
公司拥有浙江、山东、宁波、吉林、重庆、广东七家生产基地,美国、英国、加拿大、墨西哥、印度五家海外公司,已具备年3500万件的铝轮产能,建立完善的开发、制造、营销服务体系,并拥有自营进出口权,“ZCW”产品作为中国名牌、出口名牌,销往美国、日本、德国、法国、俄国、韩国、巴西等三十多个国家和地区,是宝马、奔驰、路虎、通用、福特、大众、大发、现代等体系的优秀配套商。",汽车铝合金车轮的研发、制造、销售。,汽车铝合金车轮及零部件的生产、销售及技术咨询、技术服务；经营进出口业务(范围详见《中华人民共和国进出口企业资格证书》)，投资管理，投资咨询（未经金融等监管部门批准，不得从事向公众融资存款、融资担保、代客理财等金融服务）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,10715
002130.SZ,周和平,易华蓉,邱微,139988.7362,19980619,广东,深圳市,"深圳市沃尔核材股份有限公司(简称:沃尔核材,股票代码:002130)是国家重点支持发展的高新技术企业,专业从事高分子核辐射改性新材料及系列电子、电力新产品和新设备的研发、制造和销售。
公司产品包括:热缩套管、热缩母排、热缩电缆附件、冷缩电缆附件、电缆分支箱、环网柜、高低压开关柜、WQFB全绝缘封闭母线、环保高温硅胶电线、耐高温聚四氟乙烯套管、导体连接管、热缩复合双壁管、硅橡胶管、聚四氟乙烯套管、民用防滑花纹管、无卤环保PE交联电线等2500多种产品,广泛应用于电子、电力、冶金、石化、汽车、高铁、煤矿及航天航空等领域,销售分公司遍及全国40多个大中城市,产品远销欧美、东南亚等60多个国家和地区,其质量稳定、性能可靠,已形成沃尔品牌效应。
公司拥有全部产品自主知识产权和多项国际、国内发明和专利,通过ISO9001和ISO14001和ISO/TS16949国际认证、UL认证、CSA认证、KEMA认证、SGS环保检测、国家电力工业部电器设备质量检测及国家强制性产品(3C)认证。引进国际先进每台价值近千万元电子加速器多台,是国内热缩材料及产品的生产基地,其中热缩套管产销量连续三年蝉联,居全国同行业之首,被中国工经联认定为创中国企业新纪录。与中科院电工所共同完成的国家863计划""高温超导电缆""是当时世界上长的高温超导电缆,处于世界领先地位。
公司先后获得了""广东省著名商标""、""中国具竞争力中小企业500强""、""中国自主创新能力行业十强""、""深圳市自主创新百强中小企业""、""具影响力的深圳知名品牌""、""深圳市首届AAA进出口诚信企业""、""科技创新大奖""、""深圳市企业新纪录""金奖、""杰出中小企业""、""深圳市诚信企业""、""深圳市科技进步奖""等荣誉称号。
公司以""诚信共赢""的经营思想,吸纳和培养优秀人才。众多的产业发展,为各类人才提供了广阔的舞台。
公司倡导科技创新引领行业发展,诚信经营推动社会进步,勇于承担社会责任,奉献爱心。
沃尔核材将秉持“企业成功、员工幸福、保护环境、回报社会”的核心文化理念,凭借品牌、技术、人才、市场、服务等强大实力,恪守“诚信、尊重、高效、合作、创新”的核心价值观,全力打造一个行业地位领先、竞争优势显著、企业特色鲜明、受社会尊重、引员工自豪的优质企业。","辐射改性热缩材料、冷缩材料的研发、生产与销售;及系列电子、电力新产品和新设备的研发、制造和销售,是电子、电力等行业的基础材料和产品供应商。",一般经营范围：化工产品，高压电器设备，铜铝连接管，电池隔膜，橡胶新材料及原、辅材料、制品及线路防护元器件的购销（以上均不含专营、专控、专卖商品及限制项目）；投资风力发电项目；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；高端控制、自动化设备的研发、集成；本公司产品的安装、维修及相关技术的咨询，高低压输配电设备购销。许可经营项目：热缩材料、冷缩材料、阻燃材料、绝缘材料、耐高温耐腐蚀新型材料、套管、电缆附件、电缆分支箱、热缩材料电子线和电源连接线、环保高温辐射线缆、有机硅线缆、有机氟线缆、热缩材料生产辅助设备、通信产品及设备的技术开发、生产及购销，高低压输配电设备生产制造，电力金具的研发、生产及销售。绝缘防水包材、电工材料、防水涂料、板材、工程塑料、水暖器材、塑料管道及配件生产销售。,8735
002151.SZ,周儒欣,周儒欣,潘国平,54291.0913,20000925,北京,北京市,"北京北斗星通导航技术股份有限公司成立于2000年,是我国卫星导航产业首家上市公司。公司始终高擎“共同的北斗、共同的梦想”的旗帜,践行“诚信、务实、坚韧”企业核心价值观,以推动北斗产业化应用、助力导航产业发展为己任,为全球用户提供卓越的导航定位产品、解决方案及服务。今天的北斗星通已成为一家总资产超60亿元,员工人数逾4000人的国际化导航产业集团。公司旗下企业遍布中国,延伸至北美、欧洲,形成了基础产品、汽车电子、国防业务、行业应用及运营服务四大业务板块。2016年,公司成功引入“国家集成电路产业投资基金”(简称“大基金”)为北斗星通第二大股东,成为业内唯一获国家大基金支持企业。北斗星通始终坚持“用户是上帝、合作伙伴是朋友、竞争对手是导师、前进中的敌人是自己”的经营理念,集聚了“千人计划”、科技部创新人才推进计划、北京市科技领军人才等一批业内一流人才;取得了一批高水平研发成果(获得两次国家科技进步奖),其卫星导航芯片、板卡、天线等基础产品在各行业得到广泛应用。多年形成的“产品+系统应用+运营服务”的业务模式不断深化,四大业务板块协调发展,为我国北斗导航产业发展做出了卓越贡献。","面向高端专业应用领域,围绕卫星导航定位“产品+系统应用+运营服务”展开。主要包括:卫星导航定位产品、基于位置的信息系统应用和基于位置的运营服务三大业务。",开发导航定位应用系统及软硬件产品、基于位置的信息系统、地理信息系统和产品、遥感信息系统和产品、通信系统和产品、计算机软硬件系统和产品、自动控制系统和产品、组合导航系统和产品；生产和销售开发后的产品；基于位置的信息系统的系统集成、施工、技术服务；货物进出口、技术进出口、代理进出口；技术检测；技术开发；出租办公用房；出租商业用房；物业管理。（以市场监督管理局核定为准）,2656
002281.SZ,黄宣泽,胡强高,向明,82756.5038,20010122,湖北,武汉市,"武汉光迅科技股份有限公司成立于2001年,前身是1976年成立的邮电部固体器件研究所,2009年8月登陆深圳证券交易所,成为国内上市的光电子器件公司。2012年12月,光迅科技和武汉电信器件有限公司(WTD)重组合并,推动企业在产业规模、技术研发等方面的快速发展。2013年,公司收购丹麦IPX公司,切入核心芯片技术,进军高端无源芯片市场。2016年,增资大连藏龙光电子科技有限公司,并与法方合资成立阿尔玛伊科技公司。根据OVUM等第三方机构的统计数据,2016年,光迅科技市场份额继续保持全球前五。
作为光电子器件研发的先行者,光迅科技先后承担“863计划”、“973计划”等各类国家级项目一百余项,累计起草国家标准和通信行业标准一百五十项,申请国内外专利一千余件。在由中国通信学会光通信委员会、亚太光通信委员会联合主办,亚太光通信委员会、网络电信信息研究院承办的“中国光通信发展与竞争力论坛”上,公司连续十年排名“中国光器件与辅助设备和原材料最具竞争力企业10强”榜首,并被国家发改委、科技部等联合授予“国家认定企业技术中心”、“国家技术创新示范企业”称号。
通过持续不断的技术积累,光迅科技形成了半导体材料生长、半导体工艺与平面光波导技术、光学设计与高密封装技术、热分析与机械设计技术、高频仿真与设计技术、软件控制与子系统开发技术六大核心技术工艺平台,拥有业界先进的端到端产品线和整体解决方案,具备从芯片到器件、模块、子系统全系列产品的垂直整合能力,灵活满足客户的差异化需求。
完善的自主技术创新体系,推动光迅科技始终走在光电子器件领域的前列,赢得客户的信赖与合作。公司产品应用于世界各地,除全面覆盖国内各省级市场外,在欧、美等海外市场也占据重要市场份额,为全球二十多个国家(地区)的四十余家主流通信厂商提供创新的技术应用和可靠的解决方案,帮助人们便捷沟通,缩短与信息世界的距离。",光通信领域内光电子器件的研究、开发、制造和技术服务。,信息技术领域光电器件技术及产品的研制、生产、销售和相关技术服务；信息系统的工程设计、施工、系统集成；信息咨询服务；计算机软、硬件研制、开发、系统集成；网络及数据通信产品的开发、生产、销售；软件开发与技术服务；安全技术防范产品的生产、销售；（国家有专项规定的从其规定）。自营和代理各类货物和技术的进出口业务（除国家限定公司经营或禁止进出口的货物及技术）。,4945
002371.SZ,赵晋荣,董博宇,王晓宁,72483.2616,20010928,北京,北京市,"北方华创科技集团股份有限公司是由北京七星华创电子股份有限公司和北京北方微电子基地设备工艺研究中心有限责任公司战略重组而成。北方华创秉承七星电子和北方微电子多年高科技研发实力,实现资源整合和优势互补,以科技创新为基点,着眼未来,致力于加快推进北方华创向新型制造业的战略转型;致力于成为国际领先的高端电子工艺装备和精密电子元器件两大基础电子产品服务商;致力于提升人类智能生活品质;致力于实现中国“智造强国”的梦想蓝图。北方华创拥有半导体装备、真空装备、新能源锂电装备及精密元器件四个事业群,为半导体、新能源、新材料等领域提供全方位整体解决方案。",从事基础电子产品的研发、生产、销售和技术服务业务。主要产品为大规模集成电路制造设备、混合集成电路和电子元件。,组装生产集成电路设备、光伏设备、TFT 设备、真空设备、锂离子电池设备、流量计、电子元器件；销售集成电路设备、光伏设备、TFT 设备、真空设备、锂离子电池设备、流量计、电子元器件；技术咨询、技术开发、技术转让；经济贸易咨询；投资及投资管理；货物进出口；技术进出口；代理进出口。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,21101
002407.SZ,李云峰,李云峰,彭超,119043.2569,19991221,河南,焦作市,"多氟多新材料股份有限公司成立于1999年12月21日,2010年5月18日在深圳证券交易所成功挂牌交易,股票代码002407。产品涉及高性能无机氟化物、电子化学品、锂离子电池及相关材料生产研发等领域,荣获“国家科技进步二等奖”“全国先进基层党组织”等荣誉称号。公司坚持科技创新,走出一条“技术专利化、专利标准化、标准国际化”的发展路线。申报专利618项,授权专利397项。主持制、修订了100余项国家、行业标准,拥有国家认定企业技术中心、国家认可实验室、河南省含氟精细化学品工程实验室、河南省无机氟化学工程技术研究中心等研发平台,是全国有色金属标准样品定点研制单位、全国化学标准化委员会无机分会氟化盐工作组召集单位、国际ISO/TC226氟化盐工作组召集单位。先后承担国家“863”计划、国家战略性新兴产业、国家强基工程等国家级项目16项,科技成果20项。从氟化工出发,向新能源进军。公司实现了从化学到电化学,从氟化工到新能源的转型发展。",冰晶石、氟化铝等无机氟化物产品的研发、生产和销售业务。,许可项目：危险化学品生产；危险化学品经营；包装装潢印刷品印刷；文件、资料等其他印刷品印刷；建设工程施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：电子专用材料制造；电子专用材料销售；专用化学产品制造（不含危险化学品）；专用化学产品销售（不含危险化学品）；基础化学原料制造（不含危险化学品等许可类化学品的制造）；合成材料制造（不含危险化学品）；合成材料销售；电池制造；电池销售；技术进出口；货物进出口；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；有色金属合金制造；有色金属合金销售；新型陶瓷材料销售；半导体照明器件制造；软件开发；软件销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）（以市场监督管理局核定为准）。,8040
002520.SZ,吴捷,吴捷,祁兵,75024.5171,20001228,浙江,绍兴市,"浙江日发精密机械股份有限公司成立于2000年,是浙江省机械行业的骨干企业和原国家机械部数控机床重要制造基地、国家级CIMS工程示范企业、国家级高新技术企业,也是国内一家能够同时生产立式数控车床、卧式数控车床、立式加工中心、卧式加工中心、龙门加工中心和落地式镗铣床的企业。经过近十年的奋斗,目前已进入了全国普及型数控机床前五强,被中国机床工业协会评为“中国机床行业数控机床产值十佳企业、综合经济效益十佳企业”。",数控机床的研发、制造和销售。,"数控机床、机械产品的研发、生产、销售,航空零部件的研发、加工、销售，航天、航空器及设备的研发、生产、销售，计算机软硬件的研发、销售，经营进出口业务（范围详见《中华人民共和国进出口企业资格证书》。",705
002594.SZ,王传福,王传福,李黔,911719.7565,19950210,广东,深圳市,比亚迪股份有限公司是一家中国公司，主要从事交通运输设备制造与销售业务。该公司还从事电子元器件和日用电子器件制造与销售业务。该公司的产品包括二次充电电池及光伏产品、手机部件及组装，以及汽车及相关产品等。该公司主要于中国、美国及欧洲开展业务。,"二次充电电池业务、手机部件及组装业务,以及包含传统燃油汽车及新能源汽车在内的汽车业务。",锂离子电池以及其他电池、充电器、电子产品、仪器仪表、柔性线路板、五金制品、液晶显示器、手机零配件、模具、塑胶制品及其相关附件的生产、销售；3D眼镜、GPS导航产品的研发、生产及销售；货物及技术进出口（不含分销、国家专营专控商品）；作为比亚迪汽车有限公司比亚迪品牌乘用车、电动车的总经销商，从事上述品牌的乘用车、电动车及其零部件的营销、批发和出口，提供售后服务；电池管理系统、换流柜、逆变柜/器、汇流箱、开关柜、储能机组的销售；汽车电子装置研发、销售；新能源汽车关键零部件研发以及上述零部件的关键零件、部件的研发、销售；轨道交通运输设备（含轨道交通车辆、工程机械、各类机电设备、电子设备及零部件、电子电气件、轨道交通信号系统、通信及综合监控系统与设备）的研发、设计、销售、租赁与售后服务（不涉及国营贸易管理商品，涉及配额、许可证管理及其他专项管理的商品，按国家有关规定办理申请）；轨道梁柱的研发、设计、销售；自有物业租赁（物业位于大鹏新区葵涌街道延安路一号比亚迪工业园内及龙岗区龙岗街道宝龙工业城宝荷路3001号比亚迪工业园内）；广告设计、制作、代理及发布；信息与技术咨询、技术服务。,869622
002708.SZ,李树华,郑伟强,汪建,56209.7967,19950422,江苏,常州市,"常州光洋轴承股份有限公司坐落于江苏常州,地处沪宁高铁中部,城际高铁至上海、南京仅需1小时车程。自1994年成立以来一直从事汽车精密轴承的研发、制造与销售,主要产品为滚针轴承、滚子轴承、离合器分离轴承与轮毂轴承单元、同步器中间环及工程机械轴承等,产品主要运用于汽车变速器、离合器、重卡车桥和轮毂等重要总成,是主机的重要部件。公司是国内汽车变速器用滚针轴承、滚子轴承以及离合器分离轴承的主要供应商之一,客户包括一汽、东风、上汽、长安、重汽、奇瑞、吉利、长城等整车集团和陕西法士特、綦江齿轮、上海汽车变速器、重庆青山等国内最大的重卡、客车、轿车、微型车变速器主机厂配套,同时延伸至采埃孚、伊顿、爱信(唐山)、格特拉克(江西)等国际著名的变速器主机厂。",汽车精密轴承的研发、制造与销售。,轴承、汽车配件、金属加工机械、工具、模具、机械零部件的制造、销售；汽车的销售；轴承的技术咨询、技术服务；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,4219
002733.SZ,何天龙,何天龙,刘刚,38421.4913,19941103,广东,深圳市,"深圳市雄韬电源科技股份有限公司,全球知名的智慧储能解决方案服务企业之一,1994年成立于深圳,现有员工近4000人。2014年于深交所上市,股票代码002733,2016年销售额达25亿。雄韬集团旗下拥有Vision(威神)、SENRY(三瑞)、Euroba(尤诺)三大国际知名品牌。公司拥有三大研发生产基地——深圳雄韬科技园、越南雄韬科技园以及湖北雄韬生产基地,总占地面积260,000m2,集团铅酸年产能达600万KVAH,锂电年产能达11亿Wh。在中国大陆、中国香港、新加坡、印度、欧洲以及美国等地均设有分公司或办事处,服务网络遍布全球100多个国家和地区。","阀控式密封铅酸蓄电池的研发、生产和销售,持有国家质量技术监督检验检疫总局签发的《全国工业产品生产许可证》(证书编号:XK06-006-00970),许可生产产品:铅酸蓄电池。",一般经营项目：研制、开发、销售、改进电源开关及检测设备及零配件，各种电源零配件，新型充电电池，锌离子电池，动力电池系统、电池管理系统，风力发电机组，太阳能、风能、生物质能、海洋能、风光互补供电系统及其系列产品（以上不含专营、专控、专卖商品及限制项目）；新能源节能技术开发、节能技术服务、节能技术咨询、方案设计；合同能源管理；风电场、新能源用户侧并网及并网电站的投资、设计、技术咨询与企业管理；施工总承包、专业承包；经营进出口业务。社会经济咨询服务；信息咨询服务（不含许可类信息咨询服务）；市场营销策划；市场调查（不含涉外调查）；会议及展览服务；广告设计、代理；广告制作。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）；电气设备销售；储能技术服务；智能输配电及控制设备销售；物联网技术服务；物联网应用服务；配电开关控制设备销售；光伏设备及元器件销售；光伏发电设备租赁；信息系统集成服务；智能控制系统集成。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可经营项目：开发、生产、销售、维修、租赁阀控式密封铅酸蓄电池及相关系统和零部件、锂离子电池及系统和零部件、燃料电池及系统和零部件、UPS（不间断电源）及零部件、储能电池及系统和零部件、风力发电机组及电动车、充电桩、盒及配套系统（不含易燃易爆有毒危险品及其他限制项目）；锂离子电池、锂聚合物电池、燃料电池等新能源电池的梯次利用、处置的技术研发、生产和销售；充电站投资建设、经营及维护；普通货运。供电业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,3122
