ts_code,company_name,date,source,title,text,stage_hit,weak
002050.SZ,三花智控,20251105,互动易,董秘你好，对于机器人方面的进展，公司一直回复就是已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地，能不能说一下具体的什么产品进展到了哪一步？有没有相关的订单或者已有产品具备了量产落地的条件？最近股价下挫，作为一直,董秘你好，对于机器人方面的进展，公司一直回复就是已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地，能不能说一下具体的什么产品进展到了哪一步？有没有相关的订单或者已有产品具备了量产落地的条件？最近股价下挫，作为一直支持公司坚定持有公司股票的小散户很希望能听到一点好消息来提振下信心。 | 感谢您对公司的关注！,True,False
002050.SZ,三花智控,20251104,互动易,董秘你好，拓普集团，旭升集团都收到了Figure AI和斯拉人形机器人Optimus近2亿美元的研发经费。准备年各20万部产能公司有没有收到？谢谢,董秘你好，拓普集团，旭升集团都收到了Figure AI和斯拉人形机器人Optimus近2亿美元的研发经费。准备年各20万部产能公司有没有收到？谢谢 | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20251104,互动易,请问贵公司当前在机器人领域的业务，是否仅聚焦于供应链环节？是否有推出自有品牌机器人（如以“三花”命名的机器人产品）并直接参与制造与销售的计划？,请问贵公司当前在机器人领域的业务，是否仅聚焦于供应链环节？是否有推出自有品牌机器人（如以“三花”命名的机器人产品）并直接参与制造与销售的计划？ | 公司暂无推出自有品牌机器人的计划。感谢您对公司的关注！,False,True
002050.SZ,三花智控,20251104,互动易,已知贵公司在热管理领域技术领先，已成功应用于新能源车、储能、机器人等多领域，且能嫁接航天级技术，想了解，公司是否已关注南天门计划，月球、火星基地建设等航天前沿领域的发展机遇？是否有针对性的技术储备或业务布局规划？,已知贵公司在热管理领域技术领先，已成功应用于新能源车、储能、机器人等多领域，且能嫁接航天级技术，想了解，公司是否已关注南天门计划，月球、火星基地建设等航天前沿领域的发展机遇？是否有针对性的技术储备或业务布局规划？ | 公司会积极关注相关领域的发展机遇。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20251104,互动易,请问机器人业务有国内客户吗？还是只有特斯拉？,请问机器人业务有国内客户吗？还是只有特斯拉？ | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20251103,互动易,董秘您好：我是公司的长线价值投资的小小股东。\n1、请问贵公司有储能业务吗？如果有的话，请问是在哪一块，产品主要供给哪些厂商？\n2、请问咱们机器人业务现在有订单了吗？\n3、请问公司领导层调高回购增持股票价格，对公司未来的发展和展望信心是,董秘您好：我是公司的长线价值投资的小小股东。\n1、请问贵公司有储能业务吗？如果有的话，请问是在哪一块，产品主要供给哪些厂商？\n2、请问咱们机器人业务现在有订单了吗？\n3、请问公司领导层调高回购增持股票价格，对公司未来的发展和展望信心是什么？\n谢谢您看到一定详细回答，辛苦您！ | （1）关于储能业务，公司依托在制冷空调领域四十余年积累的技术和精密制造优势，实现阀类、泵类、换热器类等底层零部件在技术同源性和供应链层面的高效复用，充分发挥技术、成本控制等优势。（2）回购股份方案已在实施中，具体请详见公司披露的相关公告。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20251017,互动易,看了智元工业机器人G2的发布会，许多功能具备“变形金刚”机器人初步特征。未来随着技术迭代，请问：\n1、公司未来是否会生产类似“变形机器人、变形汽车、飞行机器人等“的具身智能体？\n2、公司是否与头部机器人合作计划？,看了智元工业机器人G2的发布会，许多功能具备“变形金刚”机器人初步特征。未来随着技术迭代，请问：\n1、公司未来是否会生产类似“变形机器人、变形汽车、飞行机器人等“的具身智能体？\n2、公司是否与头部机器人合作计划？ | 公司坚定看好机器人作为AI最大应用场景的发展前景，聚焦机电执行器，并已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地。公司将持续跟随行业的发展脚步，迎接“机器人”时代的到来。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20251015,互动易,尊敬的董秘你好，网传贵司已获得了来自特斯拉的50亿元的机器人执行器的订单，该消息是否属实？,尊敬的董秘你好，网传贵司已获得了来自特斯拉的50亿元的机器人执行器的订单，该消息是否属实？ | 请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20251011,互动易,公司接到特斯拉的机器人订单了吗,公司接到特斯拉的机器人订单了吗 | 请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20251011,互动易,董秘您好！公司此前称公司机器人业务实现 “0-1 突破”，市场传为特斯拉 Optimus 供关节执行器且墨西哥产线将投产。请问：目前执行器是否进入量产爬坡？液冷散热模组是否同步量产？,董秘您好！公司此前称公司机器人业务实现 “0-1 突破”，市场传为特斯拉 Optimus 供关节执行器且墨西哥产线将投产。请问：目前执行器是否进入量产爬坡？液冷散热模组是否同步量产？ | 感谢您对公司的关注！,True,False
002050.SZ,三花智控,20251011,互动易,尊敬的董秘您好，请问公司目前机器人业务的国内外合作伙伴有哪些，具体合作的业务和产品有哪些，另外业务受关税影响大吗,尊敬的董秘您好，请问公司目前机器人业务的国内外合作伙伴有哪些，具体合作的业务和产品有哪些，另外业务受关税影响大吗 | 我司已对机器人机电执行器方面展开持续研究和产品开发工作。关于关税方面，公司将持续关注相关政策动向，并根据市场变化采用有利的策略应对，降低外部因素对公司业务的潜在影响。同时，公司一直致力于全球化战略布局，以增强业务抗风险能力。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250928,互动易,董秘，您好！请问贵公司是特斯拉汽车热管理系统的供应商吗？在特斯拉机器人项目方向有合作吗？,董秘，您好！请问贵公司是特斯拉汽车热管理系统的供应商吗？在特斯拉机器人项目方向有合作吗？ | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250924,互动易,请问公司是否已经接到特斯拉的机器人订单,请问公司是否已经接到特斯拉的机器人订单 | 请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250917,互动易,尊敬的董秘，您好！目前国内的人形机器人行业也在彭博发展，请问贵公司和国内机器人大厂有机器人相关业务合作吗？阿里，华为，小米，小鹏，优必选，智元，宇树等等企业有机器人业务合作吗？或者针对国内的人形机器人做了哪些布局？能简单介绍一下吗？谢谢，期,尊敬的董秘，您好！目前国内的人形机器人行业也在彭博发展，请问贵公司和国内机器人大厂有机器人相关业务合作吗？阿里，华为，小米，小鹏，优必选，智元，宇树等等企业有机器人业务合作吗？或者针对国内的人形机器人做了哪些布局？能简单介绍一下吗？谢谢，期待您的回复。 | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250916,互动易,媒体报道马斯克要来贵公司审核机器人业务，请问什么时候？,媒体报道马斯克要来贵公司审核机器人业务，请问什么时候？ | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250916,互动易,请问公司是否已经接到特斯拉公司的机器人订单，请及时公告。另外，是否特斯拉公司近期有到访公司的计划,请问公司是否已经接到特斯拉公司的机器人订单，请及时公告。另外，是否特斯拉公司近期有到访公司的计划 | 感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250915,互动易,董秘您好！请问公司做机电执行器总成，其中的组件包括减速器、控制器、电机、传感器等都是公司自研、自产的吗？还是由合作伙伴提供的？公司有灵巧手的研发和样品投入吗？另外数据中心ai服务器方面公司有液冷产品的相关订单吗？拓普集团也拓展新能源汽车的热,董秘您好！请问公司做机电执行器总成，其中的组件包括减速器、控制器、电机、传感器等都是公司自研、自产的吗？还是由合作伙伴提供的？公司有灵巧手的研发和样品投入吗？另外数据中心ai服务器方面公司有液冷产品的相关订单吗？拓普集团也拓展新能源汽车的热管理，并且有15亿液冷大单，希望公司提高危机意识，积极开拓进取，紧抓ai大趋势。谢谢。 | 1）人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。2）公司的阀、泵、换热器以及相关的组件类产品都可以使用在液冷服务器业务，产品技术具有一定的同源性。目前我司积极拓展液冷服务器领域业务，并持续推进与液冷相关企业的合作。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250910,互动易,市场传闻公司因技术障碍被北美大客户暂停3个月整改是否属实？看公司在8.29日的机构交流会上表示机器人项目推进迭代一切顺利，请公司出面说明下谢谢！,市场传闻公司因技术障碍被北美大客户暂停3个月整改是否属实？看公司在8.29日的机构交流会上表示机器人项目推进迭代一切顺利，请公司出面说明下谢谢！ | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250910,互动易,请问贵司供货特斯拉机器人相关产品，是否出现暂停？市场谣传是否失实？,请问贵司供货特斯拉机器人相关产品，是否出现暂停？市场谣传是否失实？ | 感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250909,互动易,公司在汽车热管理领域的经验，对其在机器人和液冷市场的发展有哪些积极的促进作用？,公司在汽车热管理领域的经验，对其在机器人和液冷市场的发展有哪些积极的促进作用？ | 1）公司的阀、泵、换热器以及相关的组件类产品都可以使用在液冷服务器业务，产品技术具有一定的同源性。2）人工智能是未来发展的方向。目前公司围绕自己擅长的部分布局机器人零部件业务，从制冷业务到新能源汽车，再向外延展，发展路径清晰。现在进展顺利。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,如何看待机器人市场的巨大潜力，公司在机器人领域的目标市场和客户群体是哪些？,如何看待机器人市场的巨大潜力，公司在机器人领域的目标市场和客户群体是哪些？ | 人工智能是未来发展的方向，公司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,公司是否有成立机器人事业部？机器人事业部成立后，执行器业务的研发团队规模和专利布局有何新突破？,公司是否有成立机器人事业部？机器人事业部成立后，执行器业务的研发团队规模和专利布局有何新突破？ | 公司坚定看好机器人作为AI最大应用场景的发展前景，聚焦机电执行器，并已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250909,互动易,公司在人形机器人领域配合客户进行产品研发、试制、迭代、送样的进展情况如何？是否获得了客户的高度评价？是否取得了创新成果？产品力是否整体提升？,公司在人形机器人领域配合客户进行产品研发、试制、迭代、送样的进展情况如何？是否获得了客户的高度评价？是否取得了创新成果？产品力是否整体提升？ | 公司坚定看好机器人作为AI最大应用场景的发展前景，聚焦机电执行器，并已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地。机器人项目整体推进非常顺利。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250909,互动易,公司在机器人领域的专利储备丰富，如何将这些专利技术转化为实际产品和商业价值，推动机器人业务的快速发展？,公司在机器人领域的专利储备丰富，如何将这些专利技术转化为实际产品和商业价值，推动机器人业务的快速发展？ | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,三花智控在机器人领域的技术布局，是否与公司的可持续发展战略相契合，具体体现在哪些方面？,三花智控在机器人领域的技术布局，是否与公司的可持续发展战略相契合，具体体现在哪些方面？ | 在仿生机器人领域，公司聚焦机电执行器，全方面配合客户产品研发、试制、迭代并最终实现量产落地，迎接“机器代人”时代的到来。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250909,互动易,公司在机器人和液冷市场的布局，对其品牌形象的提升有哪些积极影响？,公司在机器人和液冷市场的布局，对其品牌形象的提升有哪些积极影响？ | 公司积极布局新兴市场，发掘潜在发展方向，增强企业竞争力。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,董秘，你好。请问公司在人行机器人产业链与特斯拉有没有相关合作。,董秘，你好。请问公司在人行机器人产业链与特斯拉有没有相关合作。 | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,机器人业务作为公司的战略新兴业务，仿生机器人机电执行器已进入量产阶段，请问公司对机器人业务的短期和长期发展目标是什么？,机器人业务作为公司的战略新兴业务，仿生机器人机电执行器已进入量产阶段，请问公司对机器人业务的短期和长期发展目标是什么？ | 仿生机器人行业目前处于快速发展期，是我国机器人产业的机遇，机器代人的市场前景广阔，确定性高。我司主要聚焦机电执行器，通过自身优势，全方面配合客户产品研发、试制、调整，设计出满足仿生机器人需求的机电执行器产品。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250909,互动易,三花智控在仿生机器人机电执行器方面的技术优势，是否能够延伸到其他类型的机器人，如工业机器人或医疗机器人，公司对此有何规划？,三花智控在仿生机器人机电执行器方面的技术优势，是否能够延伸到其他类型的机器人，如工业机器人或医疗机器人，公司对此有何规划？ | 仿生机器人行业目前处于快速发展期，是我国机器人产业的机遇，机器代人的市场前景广阔，确定性高。我司主要聚焦机电执行器，通过自身优势，全方面配合客户产品研发、试制、调整，设计出满足仿生机器人需求的机电执行器产品。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,三花智控与绿的谐波合资设立企业，专注于谐波减速器相关产品的研发、生产与销售，这一合作对公司在机器人核心零部件领域的布局有何战略意义？,三花智控与绿的谐波合资设立企业，专注于谐波减速器相关产品的研发、生产与销售，这一合作对公司在机器人核心零部件领域的布局有何战略意义？ | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,三花智控在电子膨胀阀领域市场占有率全球第一，在机器人的热管理系统中，电子膨胀阀的作用至关重要，公司如何进一步提升电子膨胀阀在机器人领域的性能和可靠性？,三花智控在电子膨胀阀领域市场占有率全球第一，在机器人的热管理系统中，电子膨胀阀的作用至关重要，公司如何进一步提升电子膨胀阀在机器人领域的性能和可靠性？ | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,公司的汽车零部件业务在新能源汽车热管理领域取得了显著成就，随着机器人市场的发展，汽车热管理技术能否移植到机器人领域，具体有哪些成功的案例？,公司的汽车零部件业务在新能源汽车热管理领域取得了显著成就，随着机器人市场的发展，汽车热管理技术能否移植到机器人领域，具体有哪些成功的案例？ | 作为热管理零部件领域的龙头企业，我司从制冷业务向外延展至新能源汽车业务，并围绕自己擅长的部分布局机器人零部件业务，发展路径清晰。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,三花智控在机器人领域的未来发展愿景是什么，公司希望通过在机器人领域的布局，为社会和行业带来哪些积极的变化？,三花智控在机器人领域的未来发展愿景是什么，公司希望通过在机器人领域的布局，为社会和行业带来哪些积极的变化？ | 人工智能和仿生机器人产业驶入快车道，未来将改变人类生活方式，重塑全球经济结构，人类与机器共生的 AI 时代正加速到来。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,公司在机器人液冷领域的技术优势，是否能够延伸到其他类型的机器人，如工业机器人、医疗机器人等？,公司在机器人液冷领域的技术优势，是否能够延伸到其他类型的机器人，如工业机器人、医疗机器人等？ | 人工智能是未来发展的方向，公司已对机器人机电执行器方面展开持续研究和产品开发工作，感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250909,互动易,随着机器人市场的快速发展，三花智控如何与产业链上下游企业合作，共同推动机器人行业的发展？,随着机器人市场的快速发展，三花智控如何与产业链上下游企业合作，共同推动机器人行业的发展？ | 人工智能是未来发展的方向，公司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250903,互动易,请问与特斯拉合作开发机器人零部件进展如何？是否通过了验证,请问与特斯拉合作开发机器人零部件进展如何？是否通过了验证 | 感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250830,互动易,请问贵公司的液冷业务有实际收入了吗？获得上游定点了吗？机器人合作情况如何,请问贵公司的液冷业务有实际收入了吗？获得上游定点了吗？机器人合作情况如何 | 目前公司积极拓展服务器液冷领域业务，并持续推进与液冷相关企业的合作。在机器人领域，公司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250818,互动易,请问，网上有人分析公司未来三年有600亿定单，请问公司可否确认一下？,请问，网上有人分析公司未来三年有600亿定单，请问公司可否确认一下？ | 作为热管理零部件领域的龙头企业，我司从制冷业务向外延展至新能源汽车业务，并围绕自己擅长的部分布局机器人零部件业务，发展路径清晰。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250811,互动易,公司机器人执行器总成相关的生产线建设情况如何了，是否已建成投产？,公司机器人执行器总成相关的生产线建设情况如何了，是否已建成投产？ | 我司会根据战略发展规划及市场需求进行产能布局，随着仿生机器人的发展，我司产能也将不断提升。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250808,互动易,请问机器人项目量产了吗,请问机器人项目量产了吗 | 我司已对机器人机电执行器方面展开持续研究和开发工作，已与客户建立合作具备先发优势。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250805,互动易,董秘你好，公司目前的人形机器人业务进展如何？和市面上具备推出消费级人形机器人公司是否存在合作？,董秘你好，公司目前的人形机器人业务进展如何？和市面上具备推出消费级人形机器人公司是否存在合作？ | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250728,互动易,董秘你好，请问公司目前在人形机器人领域有什么布局，公司合目前与新兴的人形机器人公司智元机器人、宇树机器人、优必选等公司是否有合作或投资关系，或者未来是否会在人形机器人领域有深入合作？,董秘你好，请问公司目前在人形机器人领域有什么布局，公司合目前与新兴的人形机器人公司智元机器人、宇树机器人、优必选等公司是否有合作或投资关系，或者未来是否会在人形机器人领域有深入合作？ | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250422,互动易,请问贵公司在过去五年内的新产品收入大概多少？以及在上游供应商上一般涉及什么行业？与供应商有搭建什么便利的平台吗？,请问贵公司在过去五年内的新产品收入大概多少？以及在上游供应商上一般涉及什么行业？与供应商有搭建什么便利的平台吗？ | 在过去的5年内，全球新能源汽车行业保持高速增长态势。我司早年发轫汽车热管理领域，具有深厚技术积累与广泛客户认可，顺利从汽车热管理零部件切入子系统、组件，汽车零部件总营收从2019年16.51亿元增长到2024年113.87亿元。同时，人工智能与仿生机器人产业迎来了显著的技术突破与商业化加速。仿生机器人业务方面，我司紧密配合客户，满足客户需求。\n我司上游供应商一般是以铜、铝、不锈钢等原材料加工、机械加工、电子元器件等的制造型企业，目前已为供应商搭建SCM、SRM等信息化平台，实时共享订单交付、库存、对账等信息，提升寻源定价、采购履行的工作效率。感谢您对公司的关注！,True,False
002050.SZ,三花智控,20250325,互动易,您好，请问贵公司和智元机器人有合作吗？,您好，请问贵公司和智元机器人有合作吗？ | 我司与智元机器人目前无合作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250314,互动易,请问公司用于人形机器人的无框力矩电机需要散热吗？具体是用哪种方式散热？未来随着执行器的升级迭代配备的盘式电机需要半导体制冷技术进行散热吗？,请问公司用于人形机器人的无框力矩电机需要散热吗？具体是用哪种方式散热？未来随着执行器的升级迭代配备的盘式电机需要半导体制冷技术进行散热吗？ | 当前无框力矩电机以结构散热为主，未来半导体制冷技术可能在高密度盘式电机中发挥重要作用，但需解决能效和成本问题。散热技术的突破将是人形机器人性能提升的关键路径之一。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250226,互动易,众所周知，执行器为智能制造和人形机器人领域的关键部件。贵司作为行业内的领先企业，在机器人执行器领域的布局和技术创新尤为引人注目。贵司已进入T链，对未来前景如何展望？,众所周知，执行器为智能制造和人形机器人领域的关键部件。贵司作为行业内的领先企业，在机器人执行器领域的布局和技术创新尤为引人注目。贵司已进入T链，对未来前景如何展望？ | 新一轮的科技革命加速，世界主要发达国家将机器人作为抢占科技产业竞争的焦点，我国也十分重视机器人行业的发展。人形机器人行业目前处于快速发展期，是我国机器人产业的机遇，机器代人的市场前景广阔，未来可期。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250225,互动易,有没有提供机电执行器样品给特斯拉,有没有提供机电执行器样品给特斯拉 | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250219,互动易,请问贵公司是否有涉及人形机器人方面的业务？具体是哪个环节的业务，研发，生产，或者说未来的规划是什么？谢谢,请问贵公司是否有涉及人形机器人方面的业务？具体是哪个环节的业务，研发，生产，或者说未来的规划是什么？谢谢 | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250118,互动易,请问机器人方面有没有和特斯拉达成供应协议,请问机器人方面有没有和特斯拉达成供应协议 | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250116,互动易,董秘您好，请问贵公司有没有涉及到人形机器人的业务？和华为，特斯拉有没有业务往来？,董秘您好，请问贵公司有没有涉及到人形机器人的业务？和华为，特斯拉有没有业务往来？ | 人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,False,False
002050.SZ,三花智控,20250112,互动易,请问贵公司对于机器业务未来的战略规划如何？有哪些客户以及意向客户？,请问贵公司对于机器业务未来的战略规划如何？有哪些客户以及意向客户？ | 在仿生机器人领域，公司聚焦机电执行器，全方面配合客户产品研发、试制、迭代并最终实现量产落地；同时，同步配合客户量产目标，积极筹划机电执行器海外生产布局，迎接“机器代人”时代的到来。感谢您对公司的关注！,True,False
601689.SH,拓普集团,20260624,互动易,董秘你好，我是公司百万级长期重仓股东。公司海外生产基地布局，是否已提前为远期机器人等智能硬件业务的海外落地，做产能、供应链的配套预留？,董秘你好，我是公司百万级长期重仓股东。公司海外生产基地布局，是否已提前为远期机器人等智能硬件业务的海外落地，做产能、供应链的配套预留？ | 公司全球化产能布局稳步推进，波兰工厂现有产线正常运营，二期正在筹划扩建，进一步承接欧洲本土订单；泰国一期工厂按计划建设推进，将于2026年投产并逐步爬坡放量。海外基地整体遵循先投产、再爬坡、后稳步贡献产能的节奏，各基地建设进度、产能释放规划及具体经营财务数据，请大家详细参阅公司2025年年度报告。,True,False
601689.SH,拓普集团,20260624,互动易,汽车零部件业务承压，机器人业务蹭特斯拉概念，几乎没有业绩？公司还有像样的业务？不谈未来预期，还有增长点吗？,汽车零部件业务承压，机器人业务蹭特斯拉概念，几乎没有业绩？公司还有像样的业务？不谈未来预期，还有增长点吗？ | 尊敬的投资者您好，公司生产经营整体稳健，2025 年实现营业收入 295.81 亿元，同比稳步增长，主营汽车底盘、热管理、内饰等传统业务依托国内外优质车企定点订单持续贡献稳定营收与利润，是公司扎实的基本盘。2025 年相关营收在年报中已披露；除原有汽车主业外，新兴业务如车规级制氧新业务有序落地推进，后续将逐步形成新增业绩增长点，详细经营数据与业务进展请参阅公司定期报告及官方披露公告。,True,False
601689.SH,拓普集团,20260617,互动易,请问贵公司海外建厂顺利吗？国内外机器人业务是否有进展？,请问贵公司海外建厂顺利吗？国内外机器人业务是否有进展？ | 尊敬的投资者您好，公司全球化产能布局稳步推进，波兰工厂现有产线正常运营，二期正在筹划扩建，进一步承接欧洲本土订单；泰国一期工厂按计划建设推进，将于2026年投产并逐步爬坡放量。海外基地整体遵循先投产、再爬坡、后稳步贡献产能的节奏，各基地建设进度、产能释放规划及具体经营财务数据，请详细参阅公司2025年年度报告。,True,False
601689.SH,拓普集团,20260617,互动易,请问贵公司机器人零部件除供应北美大厂，还供应国内机器人企业吗？比例多少？,请问贵公司机器人零部件除供应北美大厂，还供应国内机器人企业吗？比例多少？ | 您所询问的相关信息属于公司未公开的经营信息/商业机密范畴，公司严格按照监管要求与信息披露规则，仅在指定官方平台发布可披露的经营信息，相关内容请以公司在上交所、证监会指定平台发布的定期报告及正式公告为准，敬请理解。,False,False
601689.SH,拓普集团,20260616,互动易,董秘你好，公司是北美机器人T和F公司2026年2027年10万台50万台工供，目前已经完成7次定样。公司后续年产能保证T产能后，F公司产能不够怎么办？谢谢,董秘你好，公司是北美机器人T和F公司2026年2027年10万台50万台工供，目前已经完成7次定样。公司后续年产能保证T产能后，F公司产能不够怎么办？谢谢 | 您所询问的相关信息属于公司未公开的经营信息/商业机密范畴，公司严格按照监管要求与信息披露规则，仅在指定官方平台发布可披露的经营信息，相关内容请以公司在上交所、证监会指定平台发布的定期报告及正式公告为准，敬请理解。,False,False
601689.SH,拓普集团,20260616,互动易,咱们公司是特斯拉机器人独家供应商吗？未来几年订单有多少？,咱们公司是特斯拉机器人独家供应商吗？未来几年订单有多少？ | 您所询问的相关信息属于公司未公开的经营信息/商业机密范畴，公司严格按照监管要求与信息披露规则，仅在指定官方平台发布可披露的经营信息，相关内容请以公司在上交所、证监会指定平台发布的定期报告及正式公告为准，敬请理解。,True,False
601689.SH,拓普集团,20260615,互动易,请问贵公司 有没有供货特斯拉人形机器人零部件？如有供货供应哪些产品？ 还有传问 贵公司已通过特斯拉人形机器人供货商资格验厂？是不是真的？ 谢谢,请问贵公司 有没有供货特斯拉人形机器人零部件？如有供货供应哪些产品？ 还有传问 贵公司已通过特斯拉人形机器人供货商资格验厂？是不是真的？ 谢谢 | 您所询问的相关信息属于公司未公开的经营信息/商业机密范畴，公司严格按照监管要求与信息披露规则，仅在指定官方平台发布可披露的经营信息，相关内容请以公司在上交所、证监会指定平台发布的定期报告及正式公告为准，敬请理解。,True,False
601689.SH,拓普集团,20260615,互动易,董秘您好：请问公司有轴向磁通电机、谐波磁场电机、摆线减速器这方面零部件的研究和产品布局吗？谢谢。,董秘您好：请问公司有轴向磁通电机、谐波磁场电机、摆线减速器这方面零部件的研究和产品布局吗？谢谢。 | 公司具备全栈自研的机械、电控、电机、精密加工等核心能力，可根据客户需求与行业技术趋势开展相关产品与技术的研发工作。关于特定产品的研发进展、技术参数、客户配套等具体信息，属于商业机密范畴，公司严格按照相关要求予以保密，相关可披露信息请以公司定期报告及官方公告为准。,False,False
601689.SH,拓普集团,20251212,互动易,公司是否采用了伊之密的半固态注射成型机加工人形机器人零件,公司是否采用了伊之密的半固态注射成型机加工人形机器人零件 | 尊敬的投资者，您好。您所述问题涉及商业秘密，公司严格按照要求客户予以保密，谢谢。,False,False
601689.SH,拓普集团,20251203,互动易,贵司在机器人底盘或悬挂系统结构件开发中，是否与伊之密（300415）就镁合金半固态注射成型技术展开合作？是否用于提升轻量化与集成度？,贵司在机器人底盘或悬挂系统结构件开发中，是否与伊之密（300415）就镁合金半固态注射成型技术展开合作？是否用于提升轻量化与集成度？ | 尊敬的投资者，您好。您所述问题涉及商业秘密，公司严格按照要求客户予以保密，谢谢。,False,False
601689.SH,拓普集团,20251203,互动易,请问公司在人形机器人结构件领域是否已与伊之密开展合作？是否共同开发过基于多色共注或轻量化材料（如PEEK/铝镁合金）的机器人外壳或关节保护壳体？是否有相关订单落地？,请问公司在人形机器人结构件领域是否已与伊之密开展合作？是否共同开发过基于多色共注或轻量化材料（如PEEK/铝镁合金）的机器人外壳或关节保护壳体？是否有相关订单落地？ | 尊敬的投资者，您好。您所述问题涉及商业秘密，公司严格按照要求客户予以保密，谢谢。,True,False
601689.SH,拓普集团,20251203,互动易,贵司（601689.SH）在人形机器人底盘或运动结构件的轻量化设计中，是否与伊之密（300415）合作开发基于镁合金半固态注射成型的解决方案？是否有技术对接或试制项目？,贵司（601689.SH）在人形机器人底盘或运动结构件的轻量化设计中，是否与伊之密（300415）合作开发基于镁合金半固态注射成型的解决方案？是否有技术对接或试制项目？ | 尊敬的投资者，您好。您所述问题涉及商业秘密，公司严格按照要求客户予以保密，谢谢。,False,False
