ts_code,name,trade_date,q,a,pub_time,code6
002050.SZ,三花智控,20251111,请问董秘，对于高盛给予“公司当前的股价已经计入了过于激进的机器人出货量假设，而这在未来12个月内不太可能实现。该行给出的三花智控A股12个月目标价为40.9元人民币，较其报告发布时的股价意味着18.1%的下行空间”的研报，公司认同吗？如果不认同的话，公司潜在价值怎样？请认真回答，认真对待投资者问题，不要用“感谢关注”来敷衍了事。,公司将不断提升经营质量和内在价值，稳健经营，同时积极与投资者保持良好沟通，传递公司价值。感谢您对公司的关注！,2025-12-01 11:33:02,002050
002050.SZ,三花智控,20251105,董秘你好，对于机器人方面的进展，公司一直回复就是已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地，能不能说一下具体的什么产品进展到了哪一步？有没有相关的订单或者已有产品具备了量产落地的条件？最近股价下挫，作为一直支持公司坚定持有公司股票的小散户很希望能听到一点好消息来提振下信心。,感谢您对公司的关注！,2025-11-30 18:36:24,002050
002050.SZ,三花智控,20251104,董秘你好，拓普集团，旭升集团都收到了Figure AI和斯拉人形机器人Optimus近2亿美元的研发经费。准备年各20万部产能公司有没有收到？谢谢,感谢您对公司的关注！,2025-12-01 11:35:23,002050
002050.SZ,三花智控,20251104,请问贵公司当前在机器人领域的业务，是否仅聚焦于供应链环节？是否有推出自有品牌机器人（如以“三花”命名的机器人产品）并直接参与制造与销售的计划？,公司暂无推出自有品牌机器人的计划。感谢您对公司的关注！,2025-12-01 11:35:00,002050
002050.SZ,三花智控,20251104,已知贵公司在热管理领域技术领先，已成功应用于新能源车、储能、机器人等多领域，且能嫁接航天级技术，想了解，公司是否已关注南天门计划，月球、火星基地建设等航天前沿领域的发展机遇？是否有针对性的技术储备或业务布局规划？,公司会积极关注相关领域的发展机遇。感谢您对公司的关注！,2025-12-01 11:33:38,002050
002050.SZ,三花智控,20251104,请问机器人业务有国内客户吗？还是只有特斯拉？,感谢您对公司的关注！,2025-11-30 18:35:39,002050
002050.SZ,三花智控,20251103,墨西哥对自中国进口商品加征关税，对墨西哥工厂是否有影响，如果有，具体是怎样的,公司坚定不移地走全球化发展路线。目前我司已在墨西哥、波兰、越南、泰国等地建立了海外生产基地，全球化生产布局已形成，有助于公司更好应对国际贸易摩擦带来的风险。感谢您对公司的关注！,2025-12-01 11:37:22,002050
002050.SZ,三花智控,20251103,董秘您好：我是公司的长线价值投资的小小股东。\n1、请问贵公司有储能业务吗？如果有的话，请问是在哪一块，产品主要供给哪些厂商？\n2、请问咱们机器人业务现在有订单了吗？\n3、请问公司领导层调高回购增持股票价格，对公司未来的发展和展望信心是什么？\n谢谢您看到一定详细回答，辛苦您！,（1）关于储能业务，公司依托在制冷空调领域四十余年积累的技术和精密制造优势，实现阀类、泵类、换热器类等底层零部件在技术同源性和供应链层面的高效复用，充分发挥技术、成本控制等优势。（2）回购股份方案已在实施中，具体请详见公司披露的相关公告。感谢您对公司的关注！,2025-12-01 11:35:56,002050
002050.SZ,三花智控,20251101,在建工程有哪些？什么时候产生效益？,在建工程请查阅公司已披露的定期报告。感谢您对公司的关注！,2025-12-01 11:36:20,002050
002050.SZ,三花智控,20251031,请问公司制冷空调电器零部件毛利率为什么持续增长,公司通过一系列措施实现了毛利率的稳步提升。首先，公司已采用与客户铜价联动的定价机制以及套期保值的方式，有效对冲了市场原材料价格波动带来的成本风险。其次，公司通过优化销售结构，聚焦高技术含量产品线，增强了盈利能力。此外，公司内部深入开展降本增效活动，通过精益生产、生产流程优化和采购降成等措施，提高了运营效率。这使得公司在保持收入增长的同时，实现了毛利率的进一步提升。感谢您对公司的关注！,2025-12-01 11:36:48,002050
002050.SZ,三花智控,20251031,公司回购价格提升60，现公司股价在50左右徘徊，公司是不是要抓紧回购，一直不回购是不是还会在提升上限？？如果股价超过60是不是要在提升上限？？还是说有意压着股价？？,公司回购股份方案已在实施中。感谢您对公司的关注！,2025-11-30 18:25:01,002050
002050.SZ,三花智控,20251030,根据资讯，公司母公司三花控股集团公司持有宇树科技2.12%股份，是否属实？如持有，财务收入是否能计入公司报表？,据了解，公司母公司三花控股集团公司目前未持有宇树科技股份。感谢您对公司的关注！,2025-12-17 20:46:50,002050
002050.SZ,三花智控,20251029,公司是否参与投资了宇树科技?,感谢您对公司的关注！,2025-10-30 15:24:31,002050
002050.SZ,三花智控,20251028,贵公司三季度业绩何时公布？,目前，我司三季报预约在2025年10月31日披露，感谢您对公司的关注！,2025-10-30 15:25:48,002050
002050.SZ,三花智控,20251027,最新股东人数是多少？,公司非定期报告时点的股东人数不属于强制披露范畴，如确需查询，您可持个人或机构有效证件、股东账户卡、持股证明到公司办公地进行查询，或将该等有效证明文件、查询要求及联系方式发至shc@zjshc.com邮箱，我们将在核实您的股东身份信息后尽快回复。感谢您对公司的关注！,2025-10-30 15:25:38,002050
002050.SZ,三花智控,20251020,公司三季度业绩如何？是否考虑先提前预告？在这关键节点,目前，我司三季报预约在2025年10月31日披露，感谢您对公司的关注！,2025-10-30 15:25:26,002050
002050.SZ,三花智控,20251017,看了智元工业机器人G2的发布会，许多功能具备“变形金刚”机器人初步特征。未来随着技术迭代，请问：\n1、公司未来是否会生产类似“变形机器人、变形汽车、飞行机器人等“的具身智能体？\n2、公司是否与头部机器人合作计划？,公司坚定看好机器人作为AI最大应用场景的发展前景，聚焦机电执行器，并已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地。公司将持续跟随行业的发展脚步，迎接“机器人”时代的到来。感谢您对公司的关注！,2025-10-30 15:25:15,002050
002050.SZ,三花智控,20251015,传闻特斯拉给你们6.85亿美元订单导致今天涨停，传闻是否属实,请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,2025-10-20 17:01:36,002050
002050.SZ,三花智控,20251015,尊敬的董秘你好，网传贵司已获得了来自特斯拉的50亿元的机器人执行器的订单，该消息是否属实？,请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,2025-10-20 16:54:28,002050
002050.SZ,三花智控,20251015,截止10.18日，贵公司股东人数是多少,公司非定期报告时点的股东人数不属于强制披露范畴，如确需查询，您可持个人或机构有效证件、股东账户卡、持股证明到公司办公地进行查询，或将该等有效证明文件、查询要求及联系方式发至shc@zjshc.com邮箱，我们将在核实您的股东身份信息后尽快回复。感谢您对公司的关注！,2025-10-20 16:52:03,002050
002050.SZ,三花智控,20251013,请问截止今天（10月13日），有多少股东？,公司非定期报告时点的股东人数不属于强制披露范畴，如确需查询，您可持个人或机构有效证件、股东账户卡、持股证明到公司办公地进行查询，或将该等有效证明文件、查询要求及联系方式发至shc@zjshc.com邮箱，我们将在核实您的股东身份信息后尽快回复。感谢您对公司的关注！,2025-10-20 16:54:57,002050
002050.SZ,三花智控,20251011,尊敬的董秘您好，请问目前公司有没有产品或者业务涉及稀土永磁板块，可控核聚变板块和存储芯片板块,感谢您对公司的关注！,2025-10-30 15:25:01,002050
002050.SZ,三花智控,20251011,公司接到特斯拉的机器人订单了吗,请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,2025-10-20 16:56:39,002050
002050.SZ,三花智控,20251011,董秘您好！公司此前称公司机器人业务实现 “0-1 突破”，市场传为特斯拉 Optimus 供关节执行器且墨西哥产线将投产。请问：目前执行器是否进入量产爬坡？液冷散热模组是否同步量产？,感谢您对公司的关注！,2025-10-20 16:56:19,002050
002050.SZ,三花智控,20251011,尊敬的董秘您好，请问公司目前机器人业务的国内外合作伙伴有哪些，具体合作的业务和产品有哪些，另外业务受关税影响大吗,我司已对机器人机电执行器方面展开持续研究和产品开发工作。关于关税方面，公司将持续关注相关政策动向，并根据市场变化采用有利的策略应对，降低外部因素对公司业务的潜在影响。同时，公司一直致力于全球化战略布局，以增强业务抗风险能力。感谢您对公司的关注！,2025-10-20 16:55:32,002050
002050.SZ,三花智控,20251002,请问公司和绿的谐波合资的墨西哥工厂现在有正式量产吗,据了解，合作进展很慢，目前未正式量产。感谢您对公司的关注！,2025-10-20 16:57:01,002050
002050.SZ,三花智控,20250929,公司的产品可以应用于储能领域吗？,面对储能业务的发展机遇，公司积极推进热管理零部件产品在新兴领域的布局。依托在制冷空调领域四十余年积累的技术和精密制造优势，实现阀类、泵类、换热器类等底层零部件在技术同源性和供应链层面的高效复用，充分发挥技术、成本控制等优势。感谢您对公司的关注！,2025-10-20 16:57:45,002050
002050.SZ,三花智控,20250929,很多空调拆机视频中，经常会出现贵司产品，而且那些博主意思就是好空调才配的上三花，请问贵司产品在空调市场的占有率是不是最高的，垄断一词用的上吗？,我司深耕热管理零部件领域四十余年，空调电子膨胀阀、四通换向阀、截止阀、电磁阀、微通道换热器等产品市场占有率全球第一，具有深厚技术积累与广泛客户认可，在热管理零部件领域已有先发优势。感谢您对公司的关注！,2025-10-20 16:57:24,002050
002050.SZ,三花智控,20250928,董秘，您好！请问贵公司是特斯拉汽车热管理系统的供应商吗？在特斯拉机器人项目方向有合作吗？,感谢您对公司的关注！,2025-10-20 16:58:31,002050
002050.SZ,三花智控,20250928,请问贵公司给特斯拉供货是用美元结算还是用人民币结算，谢谢,感谢您对公司的关注！,2025-10-20 16:58:03,002050
002050.SZ,三花智控,20250925,在储能业绩整体向上的时刻，公司前期提前布局储能业务，请问营收能成为公司增长的第三极吗？,面对储能业务的发展机遇，公司积极推进热管理零部件产品在新兴领域的布局。公司将密切跟踪储能热管理领域技术发展动向，依托持续领先的产品与技术创新能力，推进储能热管理领域零部件的市场拓展机会以及储能热管理组件开发，不断拓展全球市场版图。感谢您对公司的关注！,2025-10-20 16:59:24,002050
002050.SZ,三花智控,20250924,请问公司是否已经接到特斯拉的机器人订单,请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,2025-10-20 17:00:33,002050
002050.SZ,三花智控,20250924,请问媒体报道公司与特斯拉签署了3万台订单，什么时候公告？,请以公司2025年10月15日发布的公告为准。感谢您对公司的关注！,2025-10-20 16:59:41,002050
002050.SZ,三花智控,20250917,尊敬的董秘，您好！目前国内的人形机器人行业也在彭博发展，请问贵公司和国内机器人大厂有机器人相关业务合作吗？阿里，华为，小米，小鹏，优必选，智元，宇树等等企业有机器人业务合作吗？或者针对国内的人形机器人做了哪些布局？能简单介绍一下吗？谢谢，期待您的回复。,人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-09-28 17:18:15,002050
002050.SZ,三花智控,20250916,请问公司特斯拉公司近期有跟公司接洽吗，是否准备签署大订单，并来访公司,感谢您对公司的关注！,2025-09-28 17:19:40,002050
002050.SZ,三花智控,20250916,媒体报道马斯克要来贵公司审核机器人业务，请问什么时候？,感谢您对公司的关注！,2025-09-28 17:18:37,002050
002050.SZ,三花智控,20250916,公司作为全球热管理龙头，在数据中心液冷冷板和CDU上有没有产能？有没有布局液冷MLCP技术？,公司的阀、泵、换热器以及相关的组件类产品都可以使用在液冷服务器业务，产品技术具有一定的同源性。目前我司积极拓展液冷服务器领域业务，并持续推进与液冷相关企业的合作。感谢您对公司的关注！,2025-09-28 17:18:56,002050
002050.SZ,三花智控,20250916,请问公司是否已经接到特斯拉公司的机器人订单，请及时公告。另外，是否特斯拉公司近期有到访公司的计划,感谢您对公司的关注！,2025-09-28 16:59:47,002050
002050.SZ,三花智控,20250915,英伟达要求供应商开发微通道水冷板技术（mlcp），请问公司有该项技术吗？,我司在热管理零部件领域深耕四十余年，有充足的技术积累。目前我司积极拓展数据中心领域业务。感谢您对公司的关注！,2025-09-28 17:19:17,002050
002050.SZ,三花智控,20250915,董秘您好！请问公司做机电执行器总成，其中的组件包括减速器、控制器、电机、传感器等都是公司自研、自产的吗？还是由合作伙伴提供的？公司有灵巧手的研发和样品投入吗？另外数据中心ai服务器方面公司有液冷产品的相关订单吗？拓普集团也拓展新能源汽车的热管理，并且有15亿液冷大单，希望公司提高危机意识，积极开拓进取，紧抓ai大趋势。谢谢。,1）人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。2）公司的阀、泵、换热器以及相关的组件类产品都可以使用在液冷服务器业务，产品技术具有一定的同源性。目前我司积极拓展液冷服务器领域业务，并持续推进与液冷相关企业的合作。感谢您对公司的关注！,2025-09-28 17:20:07,002050
002050.SZ,三花智控,20250913,董秘好，低空经济如火如荼，增长前景广阔，会助推航空电机需求增长，而航空电机再热管理门槛更高，请问公司针对航空电机的业务有开展吗？如暂未开展，希望早日做市场调研，做相关技术储备。,您好，公司会积极关注相关领域的发展机遇，感谢您的宝贵建议！,2025-10-20 17:00:53,002050
002050.SZ,三花智控,20250911,董秘您好：请问贵公司与宁德时代有合作吗？如果有的话具体是哪方面呢？希望您能抽出宝贵时间回答一下，谢谢期待您的回复！,感谢您对公司的关注！,2025-10-30 15:24:48,002050
002050.SZ,三花智控,20250910,市场传闻公司因技术障碍被北美大客户暂停3个月整改是否属实？看公司在8.29日的机构交流会上表示机器人项目推进迭代一切顺利，请公司出面说明下谢谢！,感谢您对公司的关注！,2025-09-28 17:17:43,002050
002050.SZ,三花智控,20250910,请问贵司供货特斯拉机器人相关产品，是否出现暂停？市场谣传是否失实？,感谢您对公司的关注！,2025-09-28 17:17:31,002050
002050.SZ,三花智控,20250909,公司在汽车热管理领域的经验，对其在机器人和液冷市场的发展有哪些积极的促进作用？,1）公司的阀、泵、换热器以及相关的组件类产品都可以使用在液冷服务器业务，产品技术具有一定的同源性。2）人工智能是未来发展的方向。目前公司围绕自己擅长的部分布局机器人零部件业务，从制冷业务到新能源汽车，再向外延展，发展路径清晰。现在进展顺利。感谢您对公司的关注！,2025-09-28 17:14:20,002050
002050.SZ,三花智控,20250909,如何看待机器人市场的巨大潜力，公司在机器人领域的目标市场和客户群体是哪些？,人工智能是未来发展的方向，公司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-09-28 17:12:30,002050
002050.SZ,三花智控,20250909,公司是否有成立机器人事业部？机器人事业部成立后，执行器业务的研发团队规模和专利布局有何新突破？,公司坚定看好机器人作为AI最大应用场景的发展前景，聚焦机电执行器，并已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地。感谢您对公司的关注！,2025-09-28 17:10:13,002050
002050.SZ,三花智控,20250909,公司在人形机器人领域配合客户进行产品研发、试制、迭代、送样的进展情况如何？是否获得了客户的高度评价？是否取得了创新成果？产品力是否整体提升？,公司坚定看好机器人作为AI最大应用场景的发展前景，聚焦机电执行器，并已成立专门的机器人事业部，积极配合客户产品研发、试制、迭代并最终实现量产落地。机器人项目整体推进非常顺利。感谢您对公司的关注！,2025-09-28 17:09:23,002050
002050.SZ,三花智控,20250909,公司在机器人领域的专利储备丰富，如何将这些专利技术转化为实际产品和商业价值，推动机器人业务的快速发展？,人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-09-28 17:04:52,002050
002050.SZ,三花智控,20250909,请问截止目前公司股东人数是多少？,公司非定期报告时点的股东人数不属于强制披露范畴，如确需查询，您可持个人或机构有效证件、股东账户卡、持股证明到公司办公地进行查询，或将该等有效证明文件、查询要求及联系方式发至shc@zjshc.com邮箱，我们将在核实您的股东身份信息后尽快回复。感谢您对公司的关注！,2025-09-28 17:17:18,002050
002050.SZ,三花智控,20250909,马斯克的万亿美元薪酬计划中设定了特斯拉交付 2000 万辆汽车的目标，这对三花智控在新能源汽车热管理等相关业务的订单增长有怎样的积极影响？,感谢您对公司的关注！,2025-09-28 17:16:58,002050
002050.SZ,三花智控,20250909,三花智控在机器人领域的技术布局，是否与公司的可持续发展战略相契合，具体体现在哪些方面？,在仿生机器人领域，公司聚焦机电执行器，全方面配合客户产品研发、试制、迭代并最终实现量产落地，迎接“机器代人”时代的到来。感谢您对公司的关注！,2025-09-28 17:16:45,002050
002050.SZ,三花智控,20250909,公司将制冷领域的微通道换热技术应用于电池冷却器，热交换效率提升 20%，成本降低 15%，这种技术迁移未来还可能在哪些领域发挥作用？,微通道换热器具有传热效率高，体积小，冷媒充注低，全铝可回收等优点；现广泛用于家用、商用空调和热泵领域，同时在数据中心液冷领域、储能等需要热管理的领域也已经在应用中。感谢您对公司的关注！,2025-09-28 17:16:01,002050
002050.SZ,三花智控,20250909,与清华大学合作开发的石墨烯导热涂层研发线，目标缩短液冷板热响应时间至3秒以内，预计 2026 年应用于 20C 超快充服务器场景，请问研发进展如何？对公司有何积极影响？,感谢您对公司的关注！,2025-09-28 17:15:35,002050
002050.SZ,三花智控,20250909,公司在机器人和液冷市场的布局，对其品牌形象的提升有哪些积极影响？,公司积极布局新兴市场，发掘潜在发展方向，增强企业竞争力。感谢您对公司的关注！,2025-09-28 17:14:03,002050
002050.SZ,三花智控,20250909,如何看待新能源汽车热管理市场的未来增长趋势，公司有哪些相应的市场拓展策略？,公司将结合市场需求动态、下游应用领域拓展情况，制定相应的拓展策略。 感谢您对公司的关注！,2025-09-28 17:13:48,002050
002050.SZ,三花智控,20250909,储能业务的发展对公司的全球化战略有什么重要意义？,面对储能业务的发展机遇，公司积极推进热管理零部件产品在新兴领域的布局。依托持续领先的产品与技术创新能力，我们将不断拓展全球市场版图。感谢您对公司的关注！,2025-09-28 17:13:26,002050
002050.SZ,三花智控,20250909,三花智控在储能热管理方面有哪些独特的技术和产品？,公司在储能热管理领域聚焦高效节能与智能控制，作为热管理零部件行业的龙头企业，我们将不断拓展全球市场版图，保持持续领先的产品与技术创新能力。感谢您对公司的关注！,2025-09-28 17:13:00,002050
002050.SZ,三花智控,20250909,董秘，你好。请问公司在人行机器人产业链与特斯拉有没有相关合作。,感谢您对公司的关注！,2025-09-28 17:12:09,002050
002050.SZ,三花智控,20250909,针对固态电池热管理复杂度升级，公司研发的 “相变材料 + 双向阀” 方案优势如何？未来如何将该技术拓展至氢燃料电池、钠离子电池等新兴电池类型？,感谢您对公司的关注！,2025-09-28 17:11:54,002050
002050.SZ,三花智控,20250909,在智能微电网领域，公司与国网合作建设的 “源荷网储” 一体化系统（如新昌工业园项目）如何通过分布式能源协同优化，实现园区级能源自给和碳排放降低？,感谢您对公司的关注！,2025-09-28 17:11:22,002050
002050.SZ,三花智控,20250909,三花智控在氢能热管理领域的技术突破（如液氢泵阀通过国家能源集团认证）将如何推动氢能产业链的规模化应用？公司在液氢加注设备、燃料电池热管理系统的研发进展如何？,感谢您对公司的关注！,2025-09-28 17:11:08,002050
002050.SZ,三花智控,20250909,公司与清华大学合作开发的石墨烯导热涂层技术（目标缩短液冷板热响应时间至 3 秒以内）预计 2026 年应用于 20C 超快充服务器场景，这一技术突破对数据中心能效提升和储能电池热管理有何战略意义？,感谢您对公司的关注！,2025-09-28 17:10:49,002050
002050.SZ,三花智控,20250909,针对储能市场的爆发式增长，公司的液冷、风冷、直冷解决方案已应用于宁德时代、阳光电源等头部企业，未来如何进一步深化与储能系统集成商的合作，拓展海外市场份额？,公司将持续密切跟踪储能热管理领域技术发展动向，同步推进储能热管理领域零部件的市场拓展机会以及储能热管理组件开发，积极配合客户完成产品配套。感谢您对公司的关注！,2025-09-28 17:10:32,002050
002050.SZ,三花智控,20250909,华为超聚变、英伟达 GB200 等客户订单密集，公司在服务器液冷领域有哪些技术优势能够吸引这些客户？,公司的阀、泵、换热器以及相关的组件类产品都可以使用在服务器液冷领域，产品技术具有一定的同源性。感谢您对公司的关注！,2025-09-28 17:08:43,002050
002050.SZ,三花智控,20250909,机器人业务作为公司的战略新兴业务，仿生机器人机电执行器已进入量产阶段，请问公司对机器人业务的短期和长期发展目标是什么？,仿生机器人行业目前处于快速发展期，是我国机器人产业的机遇，机器代人的市场前景广阔，确定性高。我司主要聚焦机电执行器，通过自身优势，全方面配合客户产品研发、试制、调整，设计出满足仿生机器人需求的机电执行器产品。感谢您对公司的关注！,2025-09-28 17:08:28,002050
002050.SZ,三花智控,20250909,在储能热管理领域，公司的液冷、风冷、直冷解决方案已经应用于储能电站等场景，未来如何进一步拓展储能热管理市场？,公司将持续密切跟踪储能热管理领域技术发展动向，同步推进储能热管理领域零部件的市场拓展机会以及储能热管理组件开发，积极配合客户完成产品配套。感谢您对公司的关注！,2025-09-28 17:08:09,002050
002050.SZ,三花智控,20250909,三花智控在仿生机器人机电执行器方面的技术优势，是否能够延伸到其他类型的机器人，如工业机器人或医疗机器人，公司对此有何规划？,仿生机器人行业目前处于快速发展期，是我国机器人产业的机遇，机器代人的市场前景广阔，确定性高。我司主要聚焦机电执行器，通过自身优势，全方面配合客户产品研发、试制、调整，设计出满足仿生机器人需求的机电执行器产品。感谢您对公司的关注！,2025-09-28 17:07:48,002050
002050.SZ,三花智控,20250909,在储能热管理领域，公司已经有所布局，未来将如何抓住储能市场快速发展的机遇，扩大在该领域的业务规模？,公司将持续密切跟踪储能热管理领域技术发展动向，同步推进储能热管理领域零部件的市场拓展机会以及储能热管理组件开发，积极配合客户完成产品配套。感谢您对公司的关注！,2025-09-28 17:04:28,002050
002050.SZ,三花智控,20250909,三花智控与绿的谐波合资设立企业，专注于谐波减速器相关产品的研发、生产与销售，这一合作对公司在机器人核心零部件领域的布局有何战略意义？,感谢您对公司的关注！,2025-09-28 17:04:09,002050
002050.SZ,三花智控,20250909,三花智控在电子膨胀阀领域市场占有率全球第一，在机器人的热管理系统中，电子膨胀阀的作用至关重要，公司如何进一步提升电子膨胀阀在机器人领域的性能和可靠性？,感谢您对公司的关注！,2025-09-28 17:03:47,002050
002050.SZ,三花智控,20250909,公司的汽车零部件业务在新能源汽车热管理领域取得了显著成就，随着机器人市场的发展，汽车热管理技术能否移植到机器人领域，具体有哪些成功的案例？,作为热管理零部件领域的龙头企业，我司从制冷业务向外延展至新能源汽车业务，并围绕自己擅长的部分布局机器人零部件业务，发展路径清晰。感谢您对公司的关注！,2025-09-28 17:03:29,002050
002050.SZ,三花智控,20250909,三花智控在机器人领域的未来发展愿景是什么，公司希望通过在机器人领域的布局，为社会和行业带来哪些积极的变化？,人工智能和仿生机器人产业驶入快车道，未来将改变人类生活方式，重塑全球经济结构，人类与机器共生的 AI 时代正加速到来。感谢您对公司的关注！,2025-09-28 17:16:27,002050
002050.SZ,三花智控,20250909,公司在机器人液冷领域的技术优势，是否能够延伸到其他类型的机器人，如工业机器人、医疗机器人等？,人工智能是未来发展的方向，公司已对机器人机电执行器方面展开持续研究和产品开发工作，感谢您对公司的关注！,2025-09-28 17:15:19,002050
002050.SZ,三花智控,20250909,随着机器人市场的快速发展，三花智控如何与产业链上下游企业合作，共同推动机器人行业的发展？,人工智能是未来发展的方向，公司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-09-28 17:14:57,002050
002050.SZ,三花智控,20250905,董秘您好，请问贵公司有固态电池产业链的布局吗？如果有的话具体哪方面呢？请辛苦详细介绍一下！谢谢,根据我司研究，新能源汽车的电池热管理既影响到电池的寿命也影响到汽车的续航里程和安全性，所以电池热管理是必须的，固态电池也一样。未来5-10年，热管理的行业空间足够大，我司会聚焦专注于新能源汽车热管理领域。感谢您对公司的关注！,2025-09-28 17:02:59,002050
002050.SZ,三花智控,20250903,请问与特斯拉合作开发机器人零部件进展如何？是否通过了验证,感谢您对公司的关注！,2025-09-28 17:02:30,002050
002050.SZ,三花智控,20250902,请问：国际贸易摩擦实际对公司影响多大？公司有应对方案吗？谢谢！,公司坚定不移走全球化发展路线，已在波兰、墨西哥、泰国、越南等地均建立了海外生产基地，美国也有生产工厂，全球化生产布局已形成，有助于公司更好应对国际贸易摩擦带来的风险。感谢您对公司的关注！,2025-09-28 17:02:09,002050
002050.SZ,三花智控,20250830,请问贵公司的液冷业务有实际收入了吗？获得上游定点了吗？机器人合作情况如何,目前公司积极拓展服务器液冷领域业务，并持续推进与液冷相关企业的合作。在机器人领域，公司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-09-28 17:01:40,002050
002050.SZ,三花智控,20250829,请问三花作为热管理龙头，目前有布局液冷服务器相关产品吗？,公司的阀、泵、换热器以及相关的组件类产品都可以使用在液冷服务器业务，产品技术具有一定的同源性。目前公司积极拓展液冷服务器领域业务，并持续推进与液冷相关企业的合作。感谢您对公司的关注！,2025-09-28 17:01:13,002050
002050.SZ,三花智控,20250822,请问董秘！公司什么时候出中期报告？,目前，我司半年报预约在2025年8月29日披露，感谢您对公司的关注！,2025-08-27 17:26:09,002050
002050.SZ,三花智控,20250821,请问贵司，2025年8月15日，东方财富网有消息说贵公司获得华为昇腾服务器液冷模组订单超20亿元，情况是否属实？,液冷服务器与我司热泵系统的底层零部件高度重合，例如阀类、泵类、换热器等产品。我司在热管理零部件领域深耕四十余年，已实现规模化量产与技术迭代，可以快速适配液冷服务器工况需求。依托这一优势，我司能够顺利切入液冷服务器市场，充分发挥技术、成本控制等优势。目前我司积极拓展液冷服务器领域业务，将持续推进与液冷相关企业的合作。感谢您对公司的关注！,2025-08-27 17:27:35,002050
002050.SZ,三花智控,20250821,尊敬的董秘您好：请问贵司在液冷服务器领域有哪些布局，是否有相关订单。,液冷服务器与我司热泵系统的底层零部件高度重合，例如阀类、泵类、换热器等产品。我司在热管理零部件领域深耕四十余年，已实现规模化量产与技术迭代，可以快速适配液冷服务器工况需求。依托这一优势，我司能够顺利切入液冷服务器市场，充分发挥技术、成本控制等优势。目前我司积极拓展液冷服务器领域业务，将持续推进与液冷相关企业的合作。感谢您对公司的关注！,2025-08-27 17:26:57,002050
002050.SZ,三花智控,20250818,请问，网上有人分析公司未来三年有600亿定单，请问公司可否确认一下？,作为热管理零部件领域的龙头企业，我司从制冷业务向外延展至新能源汽车业务，并围绕自己擅长的部分布局机器人零部件业务，发展路径清晰。感谢您对公司的关注！,2025-08-27 17:27:57,002050
002050.SZ,三花智控,20250811,公司机器人执行器总成相关的生产线建设情况如何了，是否已建成投产？,我司会根据战略发展规划及市场需求进行产能布局，随着仿生机器人的发展，我司产能也将不断提升。感谢您对公司的关注！,2025-08-27 17:28:17,002050
002050.SZ,三花智控,20250808,请问机器人项目量产了吗,我司已对机器人机电执行器方面展开持续研究和开发工作，已与客户建立合作具备先发优势。感谢您对公司的关注！,2025-08-27 17:28:31,002050
002050.SZ,三花智控,20250807,请问三花智控的半年报大约在几号能够出台？,目前，我司半年报预约在2025年8月29日披露，感谢您对公司的关注！,2025-08-27 17:28:46,002050
002050.SZ,三花智控,20250805,董秘你好，公司目前的人形机器人业务进展如何？和市面上具备推出消费级人形机器人公司是否存在合作？,人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-08-27 17:29:08,002050
002050.SZ,三花智控,20250731,有贵司人员接受采访说，不锈钢四通阀性能比纯铜优秀，售价比纯铜的还高，是真的吗？,据了解，不锈钢四通阀相对于纯铜四通阀有三个明显的优势：1.更加节能环保，有效减少高低温流路热交换带来的热损失； 2.可靠性提升，主体具有轻量化，抗振性和耐压强度优势； 3.经济性提升，材料成本低。目前我司在大力推行迭代版本的主导产品，抓住高铜价机遇，凸显钢制阀件比较优势。感谢您对公司的关注！,2025-08-27 17:29:29,002050
002050.SZ,三花智控,20250730,汽零业务目前有多少可用于R290冷媒的产品？是否在R290冷媒方面重点布局？,我司已在R290冷媒方面重点布局。作为热管理零部件领域的龙头企业，我司重点关注冷媒发展情况，凭借深厚的技术积累与强劲的综合实力，能够精准把握发展机遇，抢占市场先机。感谢您对公司的关注！,2025-08-27 17:29:43,002050
002050.SZ,三花智控,20250728,董秘你好，请问公司目前在人形机器人领域有什么布局，公司合目前与新兴的人形机器人公司智元机器人、宇树机器人、优必选等公司是否有合作或投资关系，或者未来是否会在人形机器人领域有深入合作？,人工智能是未来发展的方向，我司已对机器人机电执行器方面展开持续研究和产品开发工作。感谢您对公司的关注！,2025-08-27 17:30:04,002050
